text,label
"Im inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insect molested & someone plumbing , remixed evil men acid !",0
HMV BONUS SPECIAL 500 pound genuine HMV voucher . answer 4 easy question . Play ! Send HMV 86688 info : www.100percent-real.com,1
Dunno leh cant remember mayb lor . wat time r meeting tmr ?,0
accidentally brought em home box,0
"Tyler ( getting 8th ) leave long 9 , get like hour ?",0
"wonderful Okors , great month . cherish guy wish well day . MojiBiola",0
Hui xin da lib .,0
ask . keep one . Maybe 's n't get message sent glo,0
U secret admirer looking 2 make contact U-find R * reveal think UR special-call 09058094599,1
500 free text msg . text ok 80488 'll credit account,1
agree . stop thinkin ipad . please ask macho question .,0
Yavnt tried yet never played original either,0
Thanks message . really appreciate sacrifice . 'm sure process direct pay find way back test tomorrow . 'm class . wonderful day .,0
ü ... Ü wan come come lor ... din c stripe skirt ...,0
Thats cool ! Sometimes slow gentle . Sonetimes rough hard : ),0
"Say slowly. ? GOD , LOVE & amp ; NEED , CLEAN HEART BLOOD.Send Ten special people & amp ; u c miracle tomorrow , , pls , pls ...",0
"Hiya , probably coming home * weekend next",0
dont thnk wrong calling u,0
Let know change next 6hrs . even appendix age range . However impossible . chill let know 6hrs,0
"Good good , billy mate gone . jogging , ! enjoy concert ?",0
"Babe , got enough money pick bread milk ? 'll give back get home ?",0
'm driving ... Raining ! 'll get caught e mrt station lor .,0
'm really really broke oh . amount small even & lt ; # & gt ;,0
"'ve got ten buck , jay noncomittal",0
gon na let know co come bak holiday day . coming . Don't4get2text number .,0
Todays Vodafone number ending 4882 selected receive £350 award . number match call 09064019014 receive £350 award .,1
"Xmas & New Years Eve ticket sale club , day 10am till 8pm , Thurs , Fri & Sat night week . 're selling fast !",1
wanted wish Happy New Year wanted talk legal advice Gary split person . 'll make trip Ptbo . hope everything good babe love ya : ),0
Well 'm going aunty !,0
let math . good .,0
"alright , 'll make sure car back tonight",0
U WANT 2 MEET 2MORRO,0
"'s bruv , hope great break . rewarding semester .",0
'll sch fr 4-6 ... dun haf da book sch ... 's home ...,0
Call number available appointment . ask connect call waheed fathima .,0
SERIOUSLY . TELL EXACT WORDS RIGHT .,0
"Congrats ! 2 mobile 3G Videophones R . call 09063458130 ! videochat wid mate , play java game , Dload polyPH music , noline rentl .",1
Let know 've got money carlos make call,0
Still customer place,0
SMS AUCTION Nokia 7250i . get win FREE auction . take part send Nokia 86021 . HG/Suite342/2Lands Row/W1JHL 16+,1
Nvm 's ok ...,0
Pls dont forget study,0
'm done oredi ...,0
Oh . U must taken REAL Valentine shopping first .,0
Cab available.they pick drop door step .,0
come ?,0
Nan sonathaya soladha . bos ?,0
"'ll minor shindig place later tonight , interested ?",0
Bbq sat mine 6ish . Ur welcome 2 come,0
2marrow . Wed & lt ; # & gt ; 2 aha .,0
"Hey babe , friend cancel , still visit ?",0
know .. watching film computer ..,0
want custom officer discount oh .,0
K : ) give kvb acc detail : ),0
"1 ) Go write msg 2 ) Put Dictionary mode 3 ) Cover screen hand , 4 ) Press & lt ; # & gt ; . 5 ) Gently remove Ur hand .. interesting .. : )",0
"guess 's worried . must know 's way body repair . 'm quite sure n't worry . 'll take slow . First test , guide ovulation relax . Nothing 've said reason worry i.ll keep followin .",0
Yeah open chat click friend list . make list . Easy pie,0
"Thanks reply today . ur visa coming . r u still buying gucci bag . sister thing easy , uncle john also bill really need think make money . Later sha .",0
Hey mr whats name bill brison book one language word,0
luv u soo much u dont understand special u r 2 ring u 2morrow luv u xxx,0
"Good afternoon , love ... go day ? sleep ? hope well , boytoy ... think ...",0
need lar go engin ? Cos si art today ...,0
"ca n't keep going . never intention run , choose rather keep room clean * * n't say visitor , maybe 's best choice . Yes , wanted embarassed , maybe 'd feel feel friend want drop buy say , happened morning . 've tried everything . n't know else .",0
"Jay told already ,",0
"Well , give co said ‘ one nighters . persevered found one cheap apologise advance . somewhere sleep isnt ?",0
went attend another two round today .. still did't reach home ..,0
love : - ),0
'm bus . Love,0
texted . finished long time ago showered er'ything !,0
"wonder phone battery went dead ? tell , love babe",0
'm good . registered vote ?,0
n't wait 'til least wednesday see get .,0
K.k.how business ?,0
Sac need carry : ),0
"Sorry flaked last night , shit 's seriously goin roommate , tonight ?",0
askd u question hour . answer,0
FREE MSG : billed mobile number mistake shortcode 83332.Please call 08081263000 charge refunded.This call free BT landline,1
ride equally uneventful - many pesky cyclist around time night ; ) .,0
"want show world , princess : ) europe ?",0
"Actually fuck , whatever , find excuse tampa point january though",0
"Ur balance £600 . Next question : Complete landmark , Big , . Bob , B. Barry C. Ben ? . Text , B C 83738 . Good luck !",1
"contract mobile 11 Mnths ? Latest Motorola , Nokia etc . FREE ! Double Mins & Text Orange tariff . TEXT YES callback , remove record",1
Watching ajith film ah ?,0
Ok lor early . still project meeting .,0
Lol . Well quality aint bad aint complaining,0
Hello beautiful r u ok ? 've kinda ad row wiv walked pub ? ? wanted night wiv u Miss u,0
posible dnt live & lt ; # & gt ; century cm frwd n thnk different,0
Buy one egg da .. please : ),0
"pdate_Now - Double min 1000 txts Orange tariff . Latest Motorola , SonyEricsson & Nokia & Bluetooth FREE ! Call MobileUpd8 08000839402 call2optout/ ! YHL",1
! want please inside outside bedroom ...,0
playng 9 door game gt racing phone lol,0
"probably come , everybody 's done around & lt ; # & gt ; right ?",0
Arun u transfr amt,0
Feel Always Happy .. Slowly Becomes Habit & amp ; Finally Becomes Part Life .. Follow .. Happy Morning & amp ; Happy Day : ),0
Uncle boye . need movie oh . Guide . Plus know torrent particularly legal . system slowing . . gr8 day . Plus started co dont meet online . honey moon .,0
Ya nice . . .be ready thursday,0
Call u finish come n pick u .,0
"ou guaranteed latest Nokia Phone , 40GB iPod MP3 player £500 prize ! Txt word : COLLECT : 83355 ! IBHltd LdnW15H 150p/Mtmsgrcvd18",1
Great NEW Offer - DOUBLE Mins & DOUBLE Txt best Orange tariff get latest camera phone 4 FREE ! Call MobileUpd8 free 08000839402 ! 2stoptxt & Cs,1
New car house parent . : ) new job hand : ),0
right though . ca n't give space want need . really starting become issue . going suggest setting definite move -- 'm still -- greece . maybe ready .,0
"Ok , careful ! n't text drive !",0
Sorry da . gone mad many pending work .,0
eye philosophy,0
Pls give food preferably pap slowly load sugar . take hour give . water . slowly .,0
objection . bf coming .,0
Yes fine,0
Sorry da : ) thought calling lot time : ) lil busy.i call noon ..,0
Thought praps meant another one . Goodo ! 'll look tomorrow,0
belive . Come home .,0
. eldest know .,0
Yes . come nyc audiitions trying relocate .,0
Nice.nice.how working ?,0
.Please charge mobile get morning .,0
"Ok. much though . H & Friday , cant wait . Dunno wot hell im gon na another 3 week ! Become slob- oh wait , already done !",0
"'s trouble class go well - 're due dodgey one … Expecting mine tomo ! See recovery , time , place",0
? miss !,0
Reply win £100 weekly ! professional sport Tiger Woods play ? Send STOP 87239 end service,1
* thinking chuckin ur red green n black trainners 2 save carryin bac train,0
Went pay rent . go bank authorise payment .,0
"whatever want . know rule . talk earlier week start happening , showing responsibility . Yet , every week 's bend rule way ? way ? whatever . 'm tired thia argument every week . & lt ; # & gt ; movie DOESNT inlude preview . 're still getting 1 .",0
LORD RINGS : RETURN KING store ! REPLY LOTR 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate . Reply STOP end txts,1
u ... Dun wan ... u dun like already ah ... Wat u ? Still eating ?,0
trying figure 'm suppose see couple different people week . said 'd get together n't set date,0
Kallis wont bat 2nd inning .,0
Huh mean computational science ... like dat one push n ...,0
FREE entry £250 weekly competition text word WIN 80086 . 18 & C www.txttowin.co.uk,1
"'ll see swing bit , got thing take care firsg",0
much gave . Morning .,0
PISS TALKING SOMEONE REALISE U POINT . ( READ BACKWARDS ),0
Lol know ! 're dramatic . Schools already closed tomorrow . Apparently ca n't drive inch snow supposed get .,0
normally hot mail . Com see !,0
're right think,0
master . buy bb co sale 's bf,0
plm come da . way .,0
place man,0
Nice line said broken heart- Plz n't cum 1 time infront ... wise trust U ... Good 9t : ),0
Oh getting even u .... u ?,0
dont know exactly could ask chechi .,0
tried contact reply offer Video Handset ? 750 anytime network min ? UNLIMITED TEXT ? Camcorder ? Reply call 08000930705,1
"Wa , ur openin sentence formal ... Anyway , 'm fine , juz tt 'm eatin much n puttin weight ... Haha ... anythin special happened ?",0
getting back home,0
Want new Video Phone ? 750 anytime network min ? Half price line rental free text 3 month ? Reply call 08000930705 free delivery,1
"'m home , love ... still awake ... * loving kiss *",0
WINNER ! valued network customer hvae selected receive £900 reward ! collect call 09061701444 . Valid 24 hour . ACL03530150PM,1
Tomorrow going theatre . . . come wherever u call . . . Tell come tomorrow,0
told coming wednesday .,0
"'m back & amp ; 're packing car , 'll let know 's room",0
Ok thanx ... Take care ...,0
guaranteed £1000 cash £2000 prize . claim yr prize call customer service representative 08714712412 10am-7pm Cost 10p,1
7 wonder WORLD 7th 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS 1st `` Ur Lovely Friendship '' ... good morning dear,0
U get 2 phone ? wan na chat 2 set meet Call 09096102316 U cum 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,1
'm home .,0
effect irritation . ignore,0
88066 88066 LOST 3POUND HELP,1
confirm eating esplanade ?,0
Nope 'll come online ..,0
University southern california .,0
"grandma . Oh dear , u still ill ? felt Shit morning think hungover ! Another night . leave sat .",0
want New Nokia 3510i Colour Phone Delivered Tomorrow ? 200 FREE minute mobile + 100 FREE text + FREE camcorder Reply Call 8000930705,1
noe ... 's da car ... Later c lar ... 'm wearing short ...,0
: - ) got rumour going buy apartment chennai : - ),0
"Call . unable cal . Lets meet bhaskar , deep",0
tried contact response offer new nokia fone camcorder hit reply call 08000930705 delivery,1
"2nd time tried 2 contact u. U £750 Pound prize . 2 claim easy , call 087187272008 NOW1 ! 10p per minute . BT-national-rate .",1
"'ve tkts EURO2004 CUP FINAL £800 CASH , collect CALL 09058099801 b4190604 , POBOX 7876150ppm",1
Oh : - ) 4 outside player allowed play know,0
Huh ? 6 also ? many mistake ?,0
coming day class .,0
See ? thought,0
Yeah worse,0
home lei ...,0
Hi baby ive got back work wanting see u allday ! hope didnt piss u phone today . u give call xxx,0
07732584351 - Rodger Burns - MSG = tried call reply sm free nokia mobile + free camcorder . Please call 08000930705 delivery tomorrow,1
"Good afternoon , boytoy ... feeling today ? Better hope ? good boy ? obedient , slave ? please Queen ?",0
Wishing family Merry `` X '' ma HAPPY NEW Year advance ..,0
"Lol ... Oh babe , wont sliding place midnight , thanks invite",0
"Tick , tick , tick .... ? could die loneliness know ! * pout * * stomp foot * need ...",0
Take u shopping Mark distract Isaiah.=D,0
URGENT ! trying contact U. Todays draw show £800 prize GUARANTEED . Call 09050001295 land line . Claim A21 . Valid 12hrs,1
U subscribed best Mobile Content Service UK £3 per 10 day send STOP 82324 . Helpline 08706091795,1
"entered cabin PA said , `` Happy B'day Boss ! ! '' . felt special . askd 4 lunch . lunch invited apartment . went .",0
"Friendship game play , word say , doesn\'t start March end May , tomorrow , yesterday , today e",0
die want u stuff .,0
u knw dis . & lt ; # & gt ; ?,0
test earlier . appreciate . call tomorrow .,0
Please dont say like . Hi hi hi,0
1 POLYPHONIC tone 4 ur mob every week ! txt PT2 87575 . 1st Tone FREE ! get txtin tell ur friend . 150p/tone . 16 reply HL 4info,1
Hi . 'm sorry missed call . pls call back .,0
Ok lor . Msg b4 u call .,0
"Auction round 4 . highest bid £54 . Next maximum bid £71 . bid , send BIDS e. g. 10 ( bid £10 ) 83383 . Good luck .",1
cant talk now.i call can.dont keep calling .,0
"Hey ! Glad u r better . hear u treated urself digi cam , good ? r 9pm . fab new year , c u coupla wks !",0
get ten billion call text help god,0
Beautiful Truth Gravity .. Read carefully : `` heart feel light someone .. feel heavy someone leaf .. '' GOODMORNING,0
Water logging desert . Geoenvironmental implication .,0
"CHANCE REALITY FANTASY SHOW call = 08707509020 20p per min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 national = rate call",1
sent . type food like ?,0
Pls pls find aunt nike .,0
"lovely night wake see message , hope smile knowing . great morning",0
PRIVATE ! 2004 Account Statement 07742676969 show 786 unredeemed Bonus Points . claim call 08719180248 Identifier Code : 45239 Expires,1
"Goal ! Arsenal 4 ( Henry , 7 v Liverpool 2 Henry score simple shot 6 yard pas Bergkamp give Arsenal 2 goal margin 78 min .",1
Oh Howda gud gud .. Mathe en samachara chikku : - ),0
happened adventuring,0
GSOH ? Good SPAM lady ? U could b male gigolo ? 2 join uk 's fastest growing men club reply ONCALL . mjzgroup . 08714342399.2stop reply STOP . msg @ £1.50rcvd,1
registered Sinco Payee . Log icicibank.com enter URN & lt ; # & gt ; confirm . Beware fraud . share disclose URN anyone .,0
account refilled successfully INR & lt ; DECIMAL & gt ; . KeralaCircle prepaid account balance Rs & lt ; DECIMAL & gt ; . Transaction ID KR & lt ; # & gt ; .,0
"Good FRIENDS CaRE .. CLoSE Friends UNDERSTaND ... TRUE Friends STaY forever beyond word , beyond time . Gud ni8",0
"Short Cute : `` good person , dont try prove '' ..... Gud mrng ...",0
's necessarily respectful,0
"Claim 200 shopping spree , call 08717895698 ! ! MobStoreQuiz10ppm",1
cant pick phone right . Pls send message,0
K .. k .. 'm also fine : ) complete course ?,0
"Thats bit weird , even ? - supposed happening ? good idea , sure pub !",0
645,0
Still chance . search hard get .. let try : ),0
Yeah got 2 v apologetic . n fallen actin like spoilt child got caught . Till 2 ! wo n't go ! badly cheer . ?,0
's gon na worry nothing . wo n't give money use .,0
"Aight text 're back mu 'll swing , need somebody get door",0
Welcome UK-mobile-date msg FREE giving free calling 08719839835 . Future mg billed 150p daily . cancel send `` go stop '' 89123,1
Shuhui bought ron 's present 's swatch watch ...,0
